Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2022-06-03 14:25:37.98,2022-06-03 10:25:37.98,320.5425688028336,35.616597,-82.566332,5,651.3365135192871,3,543.1240085478265,1.519999980926514,1.473333319028219,214.8046875,326.8358459472656,333.668212890625,12.08149242401123,-33.75889340922038,0
2022-06-03 14:25:40.98,2022-06-03 10:25:40.98,323.5424571037292,35.616562,-82.566377,5,651.0921287536621,3,548.7739926890456,1.649999976158142,1.526666641235352,226.40625,326.8358459472656,333.668212890625,12.08149242401123,-34.95998747958115,0
2022-06-03 14:25:43.98,2022-06-03 10:25:43.98,326.5423471927643,35.616520,-82.566416,5,650.8678855895996,4,554.5128085294634,1.600000023841858,1.526666641235352,219.7265625,326.8358459472656,333.668212890625,12.08149242401123,-27.93760276076471,0
2022-06-03 14:25:46.98,2022-06-03 10:25:46.98,329.5422329902649,35.616479,-82.566451,5,650.6070213317871,4,560.119460239572,1.669999957084656,1.685514705295534,219.0234375,326.8358459472656,333.668212890625,12.08149242401123,-22.22587146999702,0
2022-06-03 14:25:49.98,2022-06-03 10:25:49.98,332.5421212911606,35.616442,-82.566492,5,650.3255271911621,3,565.667808961043,1.519999980926514,1.609999974568685,225.703125,326.8358459472656,333.668212890625,12.08149242401123,-23.305139973941,0
2022-06-03 14:25:52.98,2022-06-03 10:25:52.98,335.5420098304749,35.616406,-82.566534,5,650.3460350036621,3,571.2006697178689,1.679999947547913,1.609999974568685,210.234375,326.8358459472656,333.668212890625,12.08149242401123,-20.34221551323537,0
2022-06-03 14:25:56.98,2022-06-03 10:25:56.98,339.5418598651886,35.616359,-82.566574,5,650.3273582458496,3,577.5805062324005,1.620000004768372,1.663333336512248,222.5390625,326.8358459472656,333.668212890625,12.08149242401123,-21.79717711322332,0
2022-06-03 14:25:59.98,2022-06-03 10:25:59.98,342.5417482852936,35.616320,-82.566607,5,650.6228904724121,3,582.8224645238548,1.490000009536743,1.620000004768372,215.5078125,326.8358459472656,333.668212890625,12.08149242401123,-34.39804337132728,0
2022-06-03 14:26:02.98,2022-06-03 10:26:02.98,345.5416362285614,35.616282,-82.566643,5,650.5132713317871,3,588.1380037626845,1.5,1.620000004768372,219.375,326.8358459472656,333.668212890625,12.08149242401123,-60.24482604096352,0
2022-06-03 14:26:05.98,2022-06-03 10:26:05.98,348.5415240526199,35.616245,-82.566684,5,649.9751853942871,3,593.6749444999755,1.629999995231628,1.536666671435038,223.2421875,326.8358459472656,333.668212890625,12.08149242401123,-46.19788525362725,0
2022-06-03 14:26:08.98,2022-06-03 10:26:08.98,351.5414127111435,35.616211,-82.566724,5,649.9172019958496,3,598.8805899267234,1.700000047683716,1.536666671435038,212.34375,326.8358459472656,333.668212890625,12.08149242401123,-41.69827529603942,0
2022-06-03 14:26:11.98,2022-06-03 10:26:11.98,354.5413007736206,35.616164,-82.566738,10,649.8339500427246,3,604.2904553459128,1.669999957084656,1.716666698455811,190.546875,326.8358459472656,333.668212890625,12.08149242401123,-41.89042530936997,0
2022-06-03 14:26:14.98,2022-06-03 10:26:14.98,357.5411890745163,35.616128,-82.566773,10,649.8149070739746,3,609.4174215033738,1.470000028610229,1.639999985694885,215.859375,326.8358459472656,333.668212890625,12.08149242401123,-61.8250527280322,0
2022-06-03 14:26:17.98,2022-06-03 10:26:17.98,360.5410767793655,35.616101,-82.566828,10,649.8504295349121,3,615.2808056467996,1.639999985694885,1.639999985694885,230.9765625,326.8358459472656,333.668212890625,12.08149242401123,-104.0446306702993,0
